created_at,entry_id,field1,field2,field3,field4,field5
2025-11-30 06:35:28 UTC,2108,,,,,0
2025-11-30 06:40:42 UTC,2109,,,,,0
2025-11-30 06:45:27 UTC,2110,,,,,0
2025-11-30 06:50:29 UTC,2111,,,,,0
2025-11-30 06:51:06 UTC,2112,24.30,35.00,100920,4095,
2025-11-30 06:51:37 UTC,2113,24.40,35.00,100920,4095,
2025-11-30 06:52:08 UTC,2114,24.40,34.00,100924,4095,
2025-11-30 06:52:39 UTC,2115,24.40,34.00,100918,4095,
2025-11-30 06:53:10 UTC,2116,24.40,35.00,100916,4095,
2025-11-30 06:53:41 UTC,2117,24.50,34.00,100914,4095,
2025-11-30 06:54:12 UTC,2118,24.50,34.00,100905,4095,
2025-11-30 06:54:43 UTC,2119,24.50,34.00,100908,4095,
2025-11-30 06:55:14 UTC,2120,24.60,34.00,100911,4095,
2025-11-30 06:55:45 UTC,2121,24.60,34.00,100908,4095,
2025-11-30 06:56:16 UTC,2122,24.60,33.00,100908,4095,
2025-11-30 06:56:47 UTC,2123,24.70,35.00,100905,4095,
2025-11-30 06:57:18 UTC,2124,24.70,35.00,100896,4095,
2025-11-30 06:57:49 UTC,2125,24.80,34.00,100900,4095,
2025-11-30 06:58:16 UTC,2126,,,,,0
2025-11-30 06:58:51 UTC,2127,24.80,34.00,100901,4095,
2025-11-30 06:59:22 UTC,2128,24.80,34.00,100897,1747,
2025-11-30 06:59:53 UTC,2129,24.90,35.00,100902,1710,
2025-11-30 07:00:24 UTC,2130,24.90,35.00,100898,2704,
2025-11-30 07:00:55 UTC,2131,24.90,35.00,100891,2990,
2025-11-30 07:01:26 UTC,2132,25.00,32.00,100899,3373,
2025-11-30 07:01:57 UTC,2133,25.00,32.00,100893,3600,
2025-11-30 07:02:28 UTC,2134,25.00,32.00,100890,3762,
2025-11-30 07:02:59 UTC,2135,25.00,33.00,100889,3857,
2025-11-30 07:03:30 UTC,2136,25.00,32.00,100891,3915,
2025-11-30 07:04:01 UTC,2137,25.00,32.00,100892,3952,
2025-11-30 07:04:32 UTC,2138,25.00,33.00,100886,3941,
2025-11-30 07:05:03 UTC,2139,25.00,33.00,100886,3940,
2025-11-30 07:05:34 UTC,2140,,,,,0
2025-11-30 07:06:06 UTC,2141,25.10,33.00,100884,3931,
2025-11-30 07:06:37 UTC,2142,25.10,33.00,100876,3936,
2025-11-30 07:07:09 UTC,2143,25.20,33.00,100872,3966,
2025-11-30 07:07:40 UTC,2144,25.20,33.00,100879,4095,
2025-11-30 07:08:11 UTC,2145,25.20,33.00,100877,4095,
2025-11-30 07:08:42 UTC,2146,25.20,33.00,100873,4095,
2025-11-30 07:09:14 UTC,2147,25.20,33.00,100872,4095,
2025-11-30 07:09:45 UTC,2148,25.30,33.00,100876,4095,
2025-11-30 07:10:16 UTC,2149,25.30,33.00,100870,4095,
2025-11-30 07:10:47 UTC,2150,25.30,33.00,100876,4095,
2025-11-30 07:11:18 UTC,2151,25.30,33.00,100870,4095,
2025-11-30 07:11:49 UTC,2152,25.30,34.00,100880,4095,
2025-11-30 07:12:20 UTC,2153,25.30,34.00,100864,4095,
2025-11-30 07:12:51 UTC,2154,25.30,34.00,100869,4095,
2025-11-30 07:13:23 UTC,2155,25.20,34.00,100874,4095,
2025-11-30 07:13:54 UTC,2156,25.20,34.00,100859,4095,
2025-11-30 07:14:25 UTC,2157,25.30,34.00,100865,4095,
2025-11-30 07:14:56 UTC,2158,25.30,34.00,100868,4095,
2025-11-30 07:15:27 UTC,2159,25.30,35.00,100865,4095,
2025-11-30 07:15:58 UTC,2160,25.40,35.00,100865,4095,
2025-11-30 07:16:29 UTC,2161,25.40,35.00,100855,4095,
2025-11-30 07:17:00 UTC,2162,25.40,35.00,100857,4095,
2025-11-30 07:17:32 UTC,2163,25.50,35.00,100853,4095,
2025-11-30 07:18:03 UTC,2164,25.50,35.00,100855,4095,
2025-11-30 07:18:34 UTC,2165,25.50,34.00,100854,4095,
2025-11-30 07:19:05 UTC,2166,25.50,34.00,100852,4095,
2025-11-30 07:20:06 UTC,2167,25.50,34.00,100853,4095,0
2025-11-30 07:20:28 UTC,2168,,,,,0
2025-11-30 07:21:09 UTC,2169,25.50,35.00,100853,4095,0
2025-11-30 07:21:40 UTC,2170,25.60,35.00,100847,4095,0
2025-11-30 07:22:11 UTC,2171,25.50,34.00,100849,4095,0
2025-11-30 07:22:42 UTC,2172,25.50,34.00,100845,4095,0
2025-11-30 07:23:13 UTC,2173,25.50,34.00,100848,4095,0
2025-11-30 07:23:44 UTC,2174,25.50,34.00,100837,4095,0
2025-11-30 07:24:15 UTC,2175,25.50,35.00,100837,4095,0
2025-11-30 07:24:46 UTC,2176,25.50,35.00,100834,4095,0
2025-11-30 07:25:18 UTC,2177,25.50,34.00,100838,4095,0
2025-11-30 07:25:48 UTC,2178,25.50,35.00,100832,4095,0
2025-11-30 07:26:20 UTC,2179,25.50,35.00,100833,4095,0
2025-11-30 07:26:51 UTC,2180,25.50,34.00,100831,4095,0
2025-11-30 07:27:22 UTC,2181,25.50,35.00,100833,4095,0
2025-11-30 07:27:53 UTC,2182,25.40,34.00,100825,4095,0
2025-11-30 07:28:24 UTC,2183,25.40,34.00,100828,4095,0
2025-11-30 07:28:55 UTC,2184,25.40,34.00,100828,4095,0
2025-11-30 07:29:27 UTC,2185,25.40,34.00,100829,4095,0
2025-11-30 07:29:58 UTC,2186,25.40,34.00,100828,4095,0
2025-11-30 07:30:30 UTC,2187,25.40,34.00,100829,4095,0
2025-11-30 07:31:01 UTC,2188,25.40,34.00,100821,4095,0
2025-11-30 07:31:32 UTC,2189,25.40,34.00,100818,4095,0
2025-11-30 07:32:03 UTC,2190,25.40,34.00,100824,4095,0
2025-11-30 07:32:34 UTC,2191,25.50,34.00,100821,4095,0
2025-11-30 07:56:45 UTC,2192,25.00,32.00,100780,4095,0
2025-11-30 07:57:15 UTC,2193,25.00,32.00,100775,4095,0
2025-11-30 07:57:47 UTC,2194,25.00,32.00,100770,4095,0
2025-11-30 07:58:18 UTC,2195,25.00,32.00,100774,4095,0
2025-11-30 07:58:49 UTC,2196,25.00,32.00,100775,4095,0
2025-11-30 07:59:20 UTC,2197,25.00,32.00,100774,4095,0
2025-11-30 07:59:51 UTC,2198,25.00,32.00,100766,4095,0
2025-11-30 08:00:51 UTC,2199,25.00,32.00,100765,4095,
2025-11-30 08:01:27 UTC,2200,25.00,32.00,100765,4095,
2025-11-30 08:02:03 UTC,2201,25.10,32.00,100767,4095,
2025-11-30 08:02:39 UTC,2202,25.10,32.00,100755,4095,
2025-11-30 08:03:15 UTC,2203,25.10,31.00,100763,4095,
2025-11-30 08:03:51 UTC,2204,25.10,32.00,100758,4095,
2025-11-30 08:04:28 UTC,2205,25.00,32.00,100753,4095,
2025-11-30 08:05:04 UTC,2206,25.00,31.00,100755,4095,
2025-11-30 08:05:40 UTC,2207,25.00,31.00,100750,4095,
2025-11-30 08:06:16 UTC,2208,25.00,32.00,100756,4095,
2025-11-30 08:06:52 UTC,2209,25.10,32.00,100747,4095,
2025-11-30 08:07:28 UTC,2210,25.10,32.00,100752,4095,
2025-11-30 08:08:00 UTC,2211,25.10,32.00,100750,4095,
2025-11-30 08:08:32 UTC,2212,25.10,32.00,100754,4095,
2025-11-30 08:09:04 UTC,2213,25.10,32.00,100753,4095,
2025-11-30 08:09:36 UTC,2214,25.10,32.00,100752,4095,
2025-11-30 08:10:08 UTC,2215,25.10,32.00,100748,4095,
2025-11-30 08:10:40 UTC,2216,25.20,31.00,100744,1935,
2025-11-30 08:11:14 UTC,2217,25.10,31.00,100752,1909,
2025-11-30 08:11:45 UTC,2218,25.10,32.00,100743,1886,
2025-11-30 08:12:17 UTC,2219,25.10,31.00,100741,1868,
2025-11-30 08:12:50 UTC,2220,25.10,32.00,100740,1850,
2025-11-30 08:13:22 UTC,2221,25.10,31.00,100735,1831,
2025-11-30 08:13:54 UTC,2222,25.10,31.00,100738,1823,
2025-11-30 08:14:26 UTC,2223,25.10,31.00,100732,1812,
2025-11-30 08:15:00 UTC,2224,25.10,31.00,100738,1808,
2025-11-30 08:15:34 UTC,2225,25.20,32.00,100737,1802,
2025-11-30 08:16:06 UTC,2226,25.20,32.00,100735,1803,
2025-11-30 08:16:38 UTC,2227,25.20,31.00,100735,1802,
2025-11-30 08:17:10 UTC,2228,25.20,31.00,100735,1795,
2025-11-30 08:17:42 UTC,2229,25.20,31.00,100731,1793,
2025-11-30 08:18:18 UTC,2230,25.20,31.00,100737,1793,
2025-11-30 08:18:55 UTC,2231,25.20,31.00,100735,1795,
2025-11-30 08:19:31 UTC,2232,25.20,31.00,100727,1793,
2025-11-30 08:20:06 UTC,2233,25.20,31.00,100730,1792,
2025-11-30 08:20:38 UTC,2234,25.20,31.00,100729,1790,
2025-11-30 08:21:10 UTC,2235,25.20,31.00,100727,2300,
2025-11-30 08:21:42 UTC,2236,25.20,31.00,100727,2449,
2025-11-30 08:22:14 UTC,2237,25.20,31.00,100724,2794,
2025-11-30 08:22:46 UTC,2238,25.10,31.00,100724,3055,
2025-11-30 08:23:17 UTC,2239,25.10,31.00,100730,3269,
2025-11-30 08:23:49 UTC,2240,25.10,31.00,100721,3417,
2025-11-30 08:24:21 UTC,2241,25.10,31.00,100719,3494,
2025-11-30 08:24:53 UTC,2242,25.10,31.00,100723,3539,
2025-11-30 08:25:25 UTC,2243,25.10,31.00,100720,3531,
2025-11-30 08:26:01 UTC,2244,25.00,31.00,100719,3536,
2025-11-30 08:26:37 UTC,2245,25.00,31.00,100716,3562,
2025-11-30 08:27:13 UTC,2246,25.00,31.00,100719,1299,
2025-11-30 08:27:49 UTC,2247,25.00,31.00,100715,1215,
2025-11-30 08:28:25 UTC,2248,25.00,31.00,100714,1141,
2025-11-30 08:28:59 UTC,2249,,,,,1
2025-11-30 08:29:37 UTC,2250,25.00,31.00,100712,1073,
2025-11-30 08:30:13 UTC,2251,25.00,31.00,100712,1072,
2025-11-30 08:30:49 UTC,2252,25.00,30.00,100718,1073,
2025-11-30 08:31:25 UTC,2253,25.00,31.00,100712,1088,
2025-11-30 08:32:01 UTC,2254,25.00,31.00,100715,1069,
2025-11-30 08:32:22 UTC,2255,,,,,0
2025-11-30 08:32:37 UTC,2256,25.00,31.00,100719,1087,
2025-11-30 08:32:58 UTC,2257,,,,,0
2025-11-30 08:33:13 UTC,2258,25.00,31.00,100715,4095,
2025-11-30 08:33:34 UTC,2259,,,,,0
2025-11-30 08:33:49 UTC,2260,25.00,31.00,100709,4095,
2025-11-30 08:34:10 UTC,2261,,,,,0
2025-11-30 08:34:25 UTC,2262,25.00,31.00,100709,4095,
2025-11-30 08:34:46 UTC,2263,,,,,0
2025-11-30 08:35:01 UTC,2264,25.00,31.00,100710,4095,
2025-11-30 08:35:22 UTC,2265,,,,,0
2025-11-30 08:35:37 UTC,2266,25.00,31.00,100712,4095,
2025-11-30 08:35:58 UTC,2267,,,,,0
2025-11-30 08:36:13 UTC,2268,25.00,31.00,100707,4095,
2025-11-30 08:36:34 UTC,2269,,,,,0
2025-11-30 08:36:49 UTC,2270,25.00,31.00,100708,4095,
2025-11-30 08:37:10 UTC,2271,,,,,0
2025-11-30 08:37:26 UTC,2272,25.10,31.00,100706,4095,
2025-11-30 08:37:46 UTC,2273,,,,,0
2025-11-30 08:38:02 UTC,2274,25.10,31.00,100701,4095,
2025-11-30 08:38:22 UTC,2275,,,,,0
2025-11-30 08:38:40 UTC,2276,25.10,31.00,100704,4095,
2025-11-30 08:39:02 UTC,2277,,,,,0
2025-11-30 08:39:37 UTC,2278,,,,,0
2025-11-30 08:39:52 UTC,2279,25.10,31.00,100705,4095,
2025-11-30 08:40:13 UTC,2280,,,,,0
